,time,condition,epoch,FC5,FC3,FC1,FCz,FC2,FC4,FC6,C5,C3,C1,Cz,C2,C4,C6,CP5,CP3,CP1,CPz,CP2,CP4,CP6,Fp1,Fpz,Fp2,AF7,AF3,AFz,AF4,AF8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,FT7,FT8,T7,T8,T9,T10,TP7,TP8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,PO7,PO3,POz,PO4,PO8,O1,Oz,O2,Iz
10,-0.1375,T2,1,23.666666666666668,25.06060606060606,27.060606060606062,23.666666666666668,33.121212121212125,22.303030303030305,19.454545454545453,14.303030303030303,13.333333333333332,12.515151515151516,12.848484848484846,11.81818181818182,20.03030303030303,10.09090909090909,0.6060606060606082,5.424242424242425,5.96969696969697,3.90909090909091,8.0,12.515151515151512,14.484848484848483,24.545454545454543,-1.5151515151515214,-11.75757575757576,27.515151515151516,26.93939393939393,14.545454545454545,2.666666666666668,-11.060606060606062,26.60606060606061,15.696969696969694,27.636363636363637,24.515151515151512,20.757575757575754,17.03030303030303,17.727272727272727,12.515151515151517,17.87878787878788,25.87878787878788,5.8484848484848495,24.545454545454547,-9.212121212121211,-6.424242424242425,7.454545454545457,-6.515151515151514,8.24242424242424,-7.969696969696967,-0.6060606060606065,6.848484848484848,2.5757575757575752,4.90909090909091,15.12121212121212,16.78787878787879,17.545454545454543,16.787878787878793,-1.3030303030303056,-0.15151515151515077,11.06060606060606,23.030303030303035,33.242424242424235,3.3939393939393923,21.939393939393934,34.03030303030303,33.484848484848484
11,-0.13125,T2,1,26.666666666666668,18.06060606060606,8.060606060606059,-2.3333333333333317,8.121212121212121,-2.696969696969697,-6.545454545454545,12.303030303030301,4.333333333333331,-1.4848484848484838,-10.15151515151515,-9.18181818181818,-3.969696969696969,-12.909090909090908,-7.393939393939392,-7.575757575757574,-12.030303030303028,-12.09090909090909,-10.0,-9.484848484848484,-8.515151515151517,-9.454545454545457,-21.51515151515152,-24.757575757575758,-0.4848484848484798,0.9393939393939356,-17.454545454545457,-23.333333333333332,-15.060606060606062,10.606060606060609,-13.303030303030306,-5.363636363636362,-10.484848484848484,-18.24242424242424,-16.96969696969697,-15.272727272727273,-24.48484848484848,-15.121212121212121,9.878787878787879,-14.151515151515149,-13.45454545454545,-9.212121212121211,-19.424242424242422,-6.545454545454545,-32.51515151515151,-34.75757575757576,-34.969696969696976,-30.606060606060606,-27.151515151515145,-30.424242424242422,-28.090909090909093,-19.878787878787882,-20.21212121212121,-17.454545454545457,-18.21212121212121,-37.303030303030305,-40.15151515151515,-23.93939393939394,-13.969696969696964,-13.757575757575761,-6.606060606060606,12.939393939393936,29.030303030303028,16.48484848484848
12,-0.125,T2,1,-7.333333333333333,-15.939393939393938,-26.93939393939394,-33.333333333333336,-25.87878787878788,-25.696969696969695,-23.545454545454543,-13.696969696969697,-23.666666666666664,-27.484848484848477,-35.15151515151514,-25.181818181818176,-24.969696969696965,-20.90909090909091,-27.393939393939394,-26.575757575757574,-35.03030303030303,-30.090909090909086,-27.999999999999996,-20.484848484848488,-13.515151515151517,-35.45454545454545,-20.515151515151516,-17.757575757575758,-26.484848484848474,-28.06060606060606,-27.454545454545453,-19.333333333333332,-7.060606060606062,-18.39393939393939,-35.303030303030305,-15.363636363636362,-23.484848484848484,-25.24242424242424,-20.969696969696972,-19.272727272727273,-16.48484848484848,-21.121212121212118,-9.12121212121212,3.848484848484848,-51.454545454545446,-9.212121212121211,-13.424242424242426,-23.545454545454543,-36.51515151515151,-0.7575757575757581,-30.96969696969697,-33.60606060606061,-31.15151515151515,-30.424242424242422,-26.09090909090909,-14.878787878787882,-8.212121212121215,-2.454545454545455,-2.21212121212121,-43.303030303030305,-40.15151515151515,-20.939393939393938,-4.969696969696965,-3.7575757575757627,-30.606060606060606,-15.06060606060606,8.03030303030303,-16.515151515151516
13,-0.11875,T2,1,-12.333333333333332,-20.93939393939394,-23.939393939393934,-18.33333333333333,-17.878787878787875,-11.696969696969695,-4.545454545454544,-17.696969696969695,-27.666666666666668,-26.48484848484848,-28.15151515151515,-11.181818181818178,-13.969696969696967,-10.909090909090908,-33.39393939393939,-33.57575757575758,-33.030303030303024,-25.090909090909086,-19.0,-7.484848484848487,-1.5151515151515162,-6.4545454545454595,-2.5151515151515187,4.242424242424242,-14.48484848484848,-15.060606060606068,-7.454545454545455,3.6666666666666665,12.939393939393938,-25.393939393939384,-35.303030303030305,3.6363636363636362,-17.484848484848488,-10.24242424242424,-1.9696969696969704,-5.272727272727273,15.515151515151516,-2.121212121212121,-33.12121212121212,18.848484848484855,-62.45454545454546,16.78787878787879,-34.424242424242415,-19.545454545454543,-45.515151515151516,9.242424242424242,-52.96969696969696,-45.60606060606061,-44.15151515151515,-32.42424242424242,-28.090909090909093,-10.878787878787879,-4.212121212121213,2.5454545454545445,0.7878787878787915,-47.303030303030305,-46.15151515151515,-24.93939393939394,-3.969696969696965,-5.757575757575757,-44.60606060606061,-29.060606060606062,-1.9696969696969704,-30.515151515151512
14,-0.1125,T2,1,-32.33333333333332,-28.939393939393938,-17.939393939393938,-3.3333333333333326,4.121212121212122,17.3030303030303,24.454545454545453,-47.696969696969695,-37.66666666666667,-28.484848484848484,-20.151515151515152,3.8181818181818206,8.030303030303033,11.09090909090909,-46.393939393939384,-38.57575757575758,-31.03030303030303,-23.090909090909086,-10.0,-4.484848484848485,7.4848484848484835,44.54545454545454,26.48484848484848,29.24242424242424,20.515151515151523,18.939393939393934,20.545454545454547,33.66666666666666,35.93939393939394,-1.3939393939393914,-12.303030303030301,21.636363636363637,6.515151515151514,10.757575757575756,24.03030303030303,22.727272727272727,45.515151515151516,31.878787878787875,-32.121212121212125,34.84848484848485,-17.454545454545453,38.78787878787878,2.5757575757575735,15.454545454545455,-31.515151515151512,0.24242424242424243,-43.96969696969696,-35.60606060606061,-33.15151515151515,-30.424242424242422,-28.090909090909093,-19.878787878787882,-15.212121212121211,-12.454545454545455,-17.212121212121204,-42.303030303030305,-38.15151515151515,-30.939393939393934,-22.969696969696965,-31.757575757575758,-46.6060606060606,-32.06060606060607,-18.96969696969697,-39.515151515151516
15,-0.10625,T2,1,-10.333333333333332,-10.939393939393938,-0.9393939393939389,5.666666666666668,18.12121212121212,32.3030303030303,38.45454545454546,-20.6969696969697,-17.666666666666668,-15.484848484848484,-9.15151515151515,6.818181818181821,11.030303030303031,18.09090909090909,-20.39393939393939,-16.575757575757574,-20.030303030303024,-17.09090909090909,-8.0,-5.484848484848486,6.4848484848484835,27.54545454545454,30.48484848484848,36.24242424242424,24.51515151515152,23.93939393939393,24.545454545454543,41.666666666666664,34.93939393939394,11.606060606060613,-0.30303030303030837,24.636363636363633,8.515151515151514,11.757575757575758,27.03030303030303,26.727272727272727,46.51515151515151,29.878787878787882,0.8787878787878807,30.848484848484848,-0.45454545454545237,5.787878787878788,4.575757575757574,21.454545454545457,-9.515151515151512,-4.757575757575757,-17.969696969696965,-15.606060606060609,-17.151515151515152,-22.424242424242426,-22.09090909090909,-17.87878787878788,-10.212121212121211,-3.454545454545456,-4.212121212121208,-22.303030303030308,-19.15151515151515,-25.939393939393938,-15.969696969696965,-9.75757575757576,-36.6060606060606,-30.06060606060606,-23.96969696969697,-36.51515151515151
16,-0.1,T2,1,14.666666666666666,5.060606060606061,4.0606060606060606,2.666666666666668,14.121212121212121,27.303030303030305,28.454545454545457,6.303030303030304,3.3333333333333326,-3.4848484848484818,-6.1515151515151505,10.818181818181822,14.030303030303033,27.09090909090909,5.606060606060608,0.4242424242424249,-6.030303030303028,-6.0909090909090855,2.999999999999999,9.515151515151512,19.48484848484848,21.54545454545454,24.48484848484848,30.242424242424242,27.515151515151516,24.939393939393938,22.545454545454543,28.66666666666666,31.939393939393938,22.60606060606061,13.696969696969694,24.636363636363633,11.515151515151514,13.757575757575756,22.03030303030303,22.727272727272727,24.51515151515152,16.878787878787875,24.87878787878788,24.84848484848485,18.545454545454547,36.78787878787879,8.575757575757574,9.454545454545457,13.484848484848492,13.24242424242424,6.030303030303031,3.3939393939393923,-10.151515151515152,-10.424242424242426,-9.090909090909092,-2.878787878787882,2.7878787878787867,14.545454545454545,22.787878787878793,1.6969696969696928,-0.15151515151515077,-14.939393939393941,-5.969696969696966,4.242424242424239,-14.606060606060604,-13.060606060606066,-10.969696969696972,-9.515151515151516
17,-0.09375,T2,1,20.666666666666668,8.06060606060606,4.0606060606060606,-3.3333333333333326,5.121212121212121,18.3030303030303,17.454545454545453,6.303030303030304,2.3333333333333317,-3.4848484848484818,-8.151515151515152,11.81818181818182,11.030303030303031,22.090909090909093,5.606060606060608,-2.5757575757575752,-5.03030303030303,-8.090909090909086,2.999999999999999,7.515151515151513,14.484848484848483,11.545454545454541,11.484848484848479,11.24242424242424,17.515151515151516,16.93939393939393,7.545454545454546,5.666666666666666,7.939393939393938,15.606060606060609,7.696969696969696,-0.3636363636363634,-2.484848484848486,-0.2424242424242416,1.0303030303030298,3.727272727272726,2.5151515151515187,-1.1212121212121204,7.878787878787878,-3.1515151515151456,3.5454545454545467,12.787878787878789,6.575757575757576,-9.545454545454543,-4.515151515151513,10.242424242424242,-8.96969696969697,-6.606060606060606,-14.15151515151515,-16.424242424242422,-16.090909090909093,-11.87878787878788,-9.212121212121211,0.5454545454545449,10.78787878787879,-6.303030303030305,-7.151515151515148,-16.93939393939394,-15.969696969696965,0.2424242424242399,-1.606060606060607,-1.0606060606060657,-6.96969696969697,16.48484848484848
18,-0.0875,T2,1,-1.333333333333333,-13.93939393939394,-15.939393939393938,-19.333333333333332,-17.878787878787875,-8.696969696969697,-7.545454545454546,-12.696969696969695,-14.66666666666667,-19.48484848484848,-24.151515151515152,-10.181818181818178,-13.969696969696967,-9.909090909090908,-9.393939393939393,-12.575757575757574,-16.03030303030303,-22.09090909090909,-13.0,-11.484848484848486,-11.515151515151516,10.545454545454541,7.484848484848481,6.242424242424241,3.5151515151515227,3.939393939393934,-4.454545454545455,-1.333333333333333,0.9393939393939372,-5.3939393939393865,-12.303030303030301,-16.363636363636363,-22.484848484848484,-18.24242424242424,-13.969696969696969,-15.272727272727273,-15.484848484848483,-16.121212121212118,-17.121212121212125,-25.151515151515145,-11.454545454545455,-45.21212121212121,-13.424242424242426,11.454545454545459,-13.515151515151508,-3.7575757575757582,-9.969696969696969,-11.606060606060606,-15.15151515151515,-15.424242424242424,-17.09090909090909,-11.87878787878788,-11.212121212121213,-5.454545454545453,-0.21212121212120907,-5.303030303030308,-9.151515151515149,-11.939393939393941,-13.969696969696964,3.242424242424238,1.3939393939393947,-0.06060606060606167,-6.96969696969697,16.48484848484848
19,-0.08125,T2,1,-19.33333333333333,-30.93939393939394,-30.939393939393934,-27.333333333333332,-26.878787878787875,-16.696969696969695,-16.545454545454543,-19.696969696969695,-22.666666666666668,-30.484848484848484,-31.15151515151515,-22.181818181818176,-17.96969696969697,-19.909090909090907,-17.393939393939394,-17.57575757575757,-25.030303030303024,-24.09090909090909,-17.0,-14.484848484848484,-16.515151515151512,7.545454545454542,5.484848484848479,9.242424242424242,-8.484848484848484,-9.060606060606071,-12.454545454545455,-8.333333333333332,-6.060606060606062,-15.393939393939386,-22.3030303030303,-25.363636363636363,-29.484848484848488,-21.242424242424242,-17.969696969696972,-19.272727272727273,-17.484848484848484,-6.12121212121212,-9.12121212121212,-17.15151515151515,9.545454545454547,-31.21212121212121,-19.424242424242422,11.454545454545459,-22.51515151515151,-5.757575757575758,-11.969696969696969,-14.606060606060604,-14.15151515151515,-12.424242424242424,-13.090909090909086,-7.878787878787882,-6.212121212121213,-1.4545454545454546,1.7878787878787905,-7.303030303030302,-9.151515151515149,-6.939393939393942,-6.969696969696966,2.242424242424241,-8.606060606060607,-10.06060606060606,-10.969696969696972,-2.515151515151515
20,-0.075,T2,1,-2.3333333333333317,-13.93939393939394,-17.939393939393938,-16.333333333333336,-14.878787878787879,-3.696969696969697,-3.5454545454545467,14.303030303030303,1.333333333333333,-8.484848484848484,-10.15151515151515,-12.181818181818178,1.0303030303030305,-1.9090909090909087,11.606060606060607,8.424242424242424,0.9696969696969697,-0.09090909090908912,3.999999999999999,3.5151515151515134,-2.515151515151517,7.545454545454542,3.484848484848478,1.2424242424242404,9.51515151515152,7.939393939393936,-6.454545454545454,-12.333333333333332,-9.060606060606062,9.606060606060613,3.696969696969694,-15.363636363636362,-7.484848484848485,-7.242424242424242,-8.969696969696969,-6.272727272727274,-9.48484848484848,-2.121212121212121,18.87878787878788,-13.151515151515149,4.545454545454548,-38.21212121212121,-13.424242424242426,11.454545454545459,4.484848484848489,10.242424242424242,18.030303030303028,8.393939393939393,7.848484848484847,13.575757575757574,8.90909090909091,12.12121212121212,10.787878787878787,9.545454545454543,13.78787878787879,8.696969696969694,7.84848484848485,17.06060606060606,13.030303030303033,22.24242424242424,0.3939393939393941,0.9393939393939356,10.03030303030303,11.484848484848483
21,-0.06875,T2,1,8.666666666666668,3.060606060606061,-0.9393939393939389,-2.3333333333333317,-7.878787878787878,-0.6969696969696971,-5.545454545454544,13.303030303030303,9.33333333333333,3.5151515151515156,-1.1515151515151512,-2.1818181818181794,3.0303030303030307,1.0909090909090915,12.606060606060607,11.424242424242424,11.969696969696969,6.909090909090912,10.0,8.515151515151514,6.4848484848484835,3.5454545454545396,2.484848484848481,-6.757575757575758,6.515151515151521,7.939393939393936,-1.4545454545454546,-12.333333333333332,-15.060606060606062,9.606060606060613,3.696969696969694,-4.363636363636364,1.5151515151515147,5.757575757575757,0.03030303030302914,-0.2727272727272741,0.5151515151515174,-0.12121212121211995,6.878787878787877,2.848484848484851,-5.4545454545454515,60.78787878787878,11.575757575757574,-8.54545454545454,20.484848484848488,27.242424242424242,18.030303030303028,17.393939393939394,18.848484848484848,18.575757575757578,17.909090909090907,24.121212121212118,22.78787878787879,22.545454545454543,25.78787878787879,29.696969696969692,23.84848484848485,25.06060606060606,22.030303030303035,26.24242424242424,26.39393939393939,23.939393939393934,36.030303030303024,36.484848484848484
22,-0.0625,T2,1,16.666666666666668,18.06060606060606,9.06060606060606,14.666666666666666,7.121212121212121,13.303030303030303,14.454545454545453,22.3030303030303,21.333333333333332,10.515151515151517,4.848484848484849,5.81818181818182,16.03030303030303,25.09090909090909,20.60606060606061,13.424242424242424,10.96969696969697,5.909090909090911,6.999999999999999,10.515151515151514,15.484848484848484,10.545454545454541,1.4848484848484838,-6.757575757575758,20.515151515151523,18.939393939393934,4.545454545454546,-14.333333333333332,-16.060606060606066,26.60606060606061,24.696969696969692,-2.3636363636363638,10.515151515151516,8.757575757575758,1.0303030303030298,2.7272727272727257,-4.484848484848482,-8.121212121212121,28.878787878787875,0.8484848484848498,21.545454545454543,21.787878787878785,35.57575757575758,-24.545454545454543,17.484848484848488,2.2424242424242418,8.03030303030303,6.393939393939393,4.848484848484848,-9.424242424242426,-11.090909090909092,-11.87878787878788,-12.212121212121213,-10.454545454545457,-2.21212121212121,4.696969696969695,-2.1515151515151487,-15.939393939393938,-18.96969696969696,-17.757575757575758,25.39393939393939,8.939393939393934,17.030303030303028,15.484848484848484
